iNumb:; 19;9100;9810;9621;8532;7641;
;;19;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 20;2000;9981;8820;8532;7641;
;;2;1899;288;2358;1467;
;;1998;8082;8532;6174;6174;
iNumb:; 21;2100;8820;8532;7641;
;;12;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 22;2200;8721;7443;9963;6642;7641;7641;
;;22;1278;3447;3699;2466;1467;1467;
;;2178;7443;3996;6264;4176;6174;6174;
iNumb:; 23;3200;7731;6543;8730;8532;7641;
;;23;1377;3456;378;2358;1467;
;;3177;6354;3087;8352;6174;6174;
iNumb:; 24;4200;7641;7641;
;;24;1467;1467;
;;4176;6174;6174;
iNumb:; 25;5200;7551;9954;5553;9981;8820;8532;7641;
;;25;1557;4599;3555;1899;288;2358;1467;
;;5175;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 26;6200;7641;
;;26;1467;
;;6174;6174;
iNumb:; 27;7200;7731;6543;8730;8532;7641;
;;27;1377;3456;378;2358;1467;
;;7173;6354;3087;8352;6174;6174;
iNumb:; 28;8200;8721;7443;9963;6642;7641;7641;
;;28;1278;3447;3699;2466;1467;1467;
;;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 29;9200;9711;8532;7641;
;;29;1179;2358;1467;
;;9171;8532;6174;6174;
iNumb:; 30;3000;9972;7731;6543;8730;8532;7641;
;;3;2799;1377;3456;378;2358;1467;
;;2997;7173;6354;3087;8352;6174;6174;
iNumb:; 31;3100;8730;8532;7641;
;;13;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 32;3200;7731;6543;8730;8532;7641;
;;23;1377;3456;378;2358;1467;
;;3177;6354;3087;8352;6174;6174;
iNumb:; 33;3300;7632;6552;9963;6642;7641;7641;
;;33;2367;2556;3699;2466;1467;1467;
;;3267;5265;3996;6264;4176;6174;6174;
iNumb:; 34;4300;6642;7641;7641;
;;34;2466;1467;1467;
;;4266;4176;6174;6174;
iNumb:; 35;5300;6552;9963;6642;7641;7641;
;;35;2556;3699;2466;1467;1467;
;;5265;3996;6264;4176;6174;6174;
iNumb:; 36;6300;6642;7641;7641;
;;36;2466;1467;1467;
;;6264;4176;6174;6174;
iNumb:; 37;7300;7632;6552;9963;6642;7641;7641;
;;37;2367;2556;3699;2466;1467;1467;
;;7263;5265;3996;6264;4176;6174;6174;
iNumb:; 38;8300;8622;6543;8730;8532;7641;
;;38;2268;3456;378;2358;1467;
;;8262;6354;3087;8352;6174;6174;
iNumb:; 39;9300;9621;8532;7641;
;;39;1269;2358;1467;
;;9261;8352;6174;6174;
iNumb:; 40;4000;9963;6642;7641;7641;
;;4;3699;2466;1467;1467;
;;3996;6264;4176;6174;6174;
iNumb:; 41;4100;8640;8721;7443;9963;6642;7641;7641;
;;14;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 42;4200;7641;7641;
;;24;1467;1467;
;;4176;6174;6174;
iNumb:; 43;4300;6642;7641;7641;
;;34;2466;1467;1467;
;;4266;4176;6174;6174;
iNumb:; 44;4400;6543;8730;8532;7641;
;;44;3456;378;2358;1467;
;;4356;3087;8352;6174;6174;
iNumb:; 45;5400;5553;9981;8820;8532;7641;
;;45;3555;1899;288;2358;1467;
;;5355;1998;8082;8532;6174;6174;
iNumb:; 46;6400;6543;8730;8532;7641;
;;46;3456;378;2358;1467;
;;6354;3087;8352;6174;6174;
iNumb:; 47;7400;7533;7641;7641;
;;47;3357;1467;1467;
;;7353;4176;6174;6174;
iNumb:; 48;8400;8532;7641;
;;48;2358;1467;
;;8352;6174;6174;
iNumb:; 49;9400;9531;8721;7443;9963;6642;7641;7641;
;;49;1359;1278;3447;3699;2466;1467;1467;
;;9351;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 50;5000;9954;5553;9981;8820;8532;7641;
;;5;4599;3555;1899;288;2358;1467;
;;4995;5355;1998;8082;8532;6174;6174;
iNumb:; 51;5100;8550;9972;7731;6543;8730;8532;7641;
;;15;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 52;5200;7551;9954;5553;9981;8820;8532;7641;
;;25;1557;4599;3555;1899;288;2358;1467;
;;5175;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 53;5300;6552;9963;6642;7641;7641;
;;35;2556;3699;2466;1467;1467;
;;5265;3996;6264;4176;6174;6174;
iNumb:; 54;5400;5553;9981;8820;8532;7641;
;;45;3555;1899;288;2358;1467;
;;5355;1998;8082;8532;6174;6174;
iNumb:; 55;5500;5544;9810;9621;8532;7641;
;;55;4455;189;1269;2358;1467;
;;5445;1089;9621;8352;6174;6174;
iNumb:; 56;6500;6444;9981;8820;8532;7641;
;;56;4446;1899;288;2358;1467;
;;6444;1998;8082;8532;6174;6174;
iNumb:; 57;7500;7443;9963;6642;7641;7641;
;;57;3447;3699;2466;1467;1467;
;;7443;3996;6264;4176;6174;6174;
iNumb:; 58;8500;8442;9954;5553;9981;8820;8532;7641;
;;58;2448;4599;3555;1899;288;2358;1467;
;;8442;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 59;9500;9441;9972;7731;6543;8730;8532;7641;
;;59;1449;2799;1377;3456;378;2358;1467;
;;9441;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 60;6000;9954;5553;9981;8820;8532;7641;
;;6;4599;3555;1899;288;2358;1467;
;;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 61;6100;8640;8721;7443;9963;6642;7641;7641;
;;16;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 62;6200;7641;
;;26;1467;
;;6174;6174;
iNumb:; 63;6300;6642;7641;7641;
;;36;2466;1467;1467;
;;6264;4176;6174;6174;
iNumb:; 64;6400;6543;8730;8532;7641;
;;46;3456;378;2358;1467;
;;6354;3087;8352;6174;6174;
iNumb:; 65;6500;6444;9981;8820;8532;7641;
;;56;4446;1899;288;2358;1467;
;;6444;1998;8082;8532;6174;6174;
iNumb:; 66;6600;6543;8730;8532;7641;
;;66;3456;378;2358;1467;
;;6534;3087;8352;6174;6174;
iNumb:; 67;7600;7533;7641;7641;
;;67;3357;1467;1467;
;;7533;4176;6174;6174;
iNumb:; 68;8600;8532;7641;
;;68;2358;1467;
;;8532;6174;6174;
iNumb:; 69;9600;9531;8721;7443;9963;6642;7641;7641;
;;69;1359;1278;3447;3699;2466;1467;1467;
;;9531;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 70;7000;9963;6642;7641;7641;
;;7;3699;2466;1467;1467;
;;6993;6264;4176;6174;6174;
iNumb:; 71;7100;8730;8532;7641;
;;17;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 72;7200;7731;6543;8730;8532;7641;
;;27;1377;3456;378;2358;1467;
;;7173;6354;3087;8352;6174;6174;
iNumb:; 73;7300;7632;6552;9963;6642;7641;7641;
;;37;2367;2556;3699;2466;1467;1467;
;;7263;5265;3996;6264;4176;6174;6174;
iNumb:; 74;7400;7533;7641;7641;
;;47;3357;1467;1467;
;;7353;4176;6174;6174;
iNumb:; 75;7500;7443;9963;6642;7641;7641;
;;57;3447;3699;2466;1467;1467;
;;7443;3996;6264;4176;6174;6174;
iNumb:; 76;7600;7533;7641;7641;
;;67;3357;1467;1467;
;;7533;4176;6174;6174;
iNumb:; 77;7700;7632;6552;9963;6642;7641;7641;
;;77;2367;2556;3699;2466;1467;1467;
;;7623;5265;3996;6264;4176;6174;6174;
iNumb:; 78;8700;8622;6543;8730;8532;7641;
;;78;2268;3456;378;2358;1467;
;;8622;6354;3087;8352;6174;6174;
iNumb:; 79;9700;9621;8532;7641;
;;79;1269;2358;1467;
;;9621;8352;6174;6174;
iNumb:; 80;8000;9972;7731;6543;8730;8532;7641;
;;8;2799;1377;3456;378;2358;1467;
;;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 81;8100;8820;8532;7641;
;;18;288;2358;1467;
;;8082;8532;6174;6174;
iNumb:; 82;8200;8721;7443;9963;6642;7641;7641;
;;28;1278;3447;3699;2466;1467;1467;
;;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 83;8300;8622;6543;8730;8532;7641;
;;38;2268;3456;378;2358;1467;
;;8262;6354;3087;8352;6174;6174;
iNumb:; 84;8400;8532;7641;
;;48;2358;1467;
;;8352;6174;6174;
iNumb:; 85;8500;8442;9954;5553;9981;8820;8532;7641;
;;58;2448;4599;3555;1899;288;2358;1467;
;;8442;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 86;8600;8532;7641;
;;68;2358;1467;
;;8532;6174;6174;
iNumb:; 87;8700;8622;6543;8730;8532;7641;
;;78;2268;3456;378;2358;1467;
;;8622;6354;3087;8352;6174;6174;
iNumb:; 88;8800;8721;7443;9963;6642;7641;7641;
;;88;1278;3447;3699;2466;1467;1467;
;;8712;7443;3996;6264;4176;6174;6174;
iNumb:; 89;9800;9711;8532;7641;
;;89;1179;2358;1467;
;;9711;8532;6174;6174;
iNumb:; 90;9000;9981;8820;8532;7641;
;;9;1899;288;2358;1467;
;;8991;8082;8532;6174;6174;
iNumb:; 91;9100;9810;9621;8532;7641;
;;19;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 92;9200;9711;8532;7641;
;;29;1179;2358;1467;
;;9171;8532;6174;6174;
iNumb:; 93;9300;9621;8532;7641;
;;39;1269;2358;1467;
;;9261;8352;6174;6174;
iNumb:; 94;9400;9531;8721;7443;9963;6642;7641;7641;
;;49;1359;1278;3447;3699;2466;1467;1467;
;;9351;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 95;9500;9441;9972;7731;6543;8730;8532;7641;
;;59;1449;2799;1377;3456;378;2358;1467;
;;9441;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 96;9600;9531;8721;7443;9963;6642;7641;7641;
;;69;1359;1278;3447;3699;2466;1467;1467;
;;9531;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 97;9700;9621;8532;7641;
;;79;1269;2358;1467;
;;9621;8352;6174;6174;
iNumb:; 98;9800;9711;8532;7641;
;;89;1179;2358;1467;
;;9711;8532;6174;6174;
iNumb:; 99;9900;9810;9621;8532;7641;
;;99;189;1269;2358;1467;
;;9801;9621;8352;6174;6174;
iNumb:; 100;1000;9990;9981;8820;8532;7641;
;;1;999;1899;288;2358;1467;
;;999;8991;8082;8532;6174;6174;
iNumb:; 101;1100;9810;9621;8532;7641;
;;11;189;1269;2358;1467;
;;1089;9621;8352;6174;6174;
iNumb:; 102;2100;8820;8532;7641;
;;12;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 103;3100;8730;8532;7641;
;;13;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 104;4100;8640;8721;7443;9963;6642;7641;7641;
;;14;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 105;5100;8550;9972;7731;6543;8730;8532;7641;
;;15;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 106;6100;8640;8721;7443;9963;6642;7641;7641;
;;16;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 107;7100;8730;8532;7641;
;;17;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 108;8100;8820;8532;7641;
;;18;288;2358;1467;
;;8082;8532;6174;6174;
iNumb:; 109;9100;9810;9621;8532;7641;
;;19;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 110;1100;9810;9621;8532;7641;
;;11;189;1269;2358;1467;
;;1089;9621;8352;6174;6174;
iNumb:; 111;1110;9990;9981;8820;8532;7641;
;;111;999;1899;288;2358;1467;
;;999;8991;8082;8532;6174;6174;
iNumb:; 112;2110;9981;8820;8532;7641;
;;112;1899;288;2358;1467;
;;1998;8082;8532;6174;6174;
iNumb:; 113;3110;9972;7731;6543;8730;8532;7641;
;;113;2799;1377;3456;378;2358;1467;
;;2997;7173;6354;3087;8352;6174;6174;
iNumb:; 114;4110;9963;6642;7641;7641;
;;114;3699;2466;1467;1467;
;;3996;6264;4176;6174;6174;
iNumb:; 115;5110;9954;5553;9981;8820;8532;7641;
;;115;4599;3555;1899;288;2358;1467;
;;4995;5355;1998;8082;8532;6174;6174;
iNumb:; 116;6110;9954;5553;9981;8820;8532;7641;
;;116;4599;3555;1899;288;2358;1467;
;;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 117;7110;9963;6642;7641;7641;
;;117;3699;2466;1467;1467;
;;6993;6264;4176;6174;6174;
iNumb:; 118;8110;9972;7731;6543;8730;8532;7641;
;;118;2799;1377;3456;378;2358;1467;
;;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 119;9110;9981;8820;8532;7641;
;;119;1899;288;2358;1467;
;;8991;8082;8532;6174;6174;
iNumb:; 120;2100;8820;8532;7641;
;;12;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 121;2110;9981;8820;8532;7641;
;;112;1899;288;2358;1467;
;;1998;8082;8532;6174;6174;
iNumb:; 122;2210;8820;8532;7641;
;;122;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 123;3210;8730;8532;7641;
;;123;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 124;4210;8640;8721;7443;9963;6642;7641;7641;
;;124;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 125;5210;8550;9972;7731;6543;8730;8532;7641;
;;125;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 126;6210;8640;8721;7443;9963;6642;7641;7641;
;;126;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 127;7210;8730;8532;7641;
;;127;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 128;8210;8820;8532;7641;
;;128;288;2358;1467;
;;8082;8532;6174;6174;
iNumb:; 129;9210;9810;9621;8532;7641;
;;129;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 130;3100;8730;8532;7641;
;;13;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 131;3110;9972;7731;6543;8730;8532;7641;
;;113;2799;1377;3456;378;2358;1467;
;;2997;7173;6354;3087;8352;6174;6174;
iNumb:; 132;3210;8730;8532;7641;
;;123;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 133;3310;7731;6543;8730;8532;7641;
;;133;1377;3456;378;2358;1467;
;;3177;6354;3087;8352;6174;6174;
iNumb:; 134;4310;7641;7641;
;;134;1467;1467;
;;4176;6174;6174;
iNumb:; 135;5310;7551;9954;5553;9981;8820;8532;7641;
;;135;1557;4599;3555;1899;288;2358;1467;
;;5175;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 136;6310;7641;
;;136;1467;
;;6174;6174;
iNumb:; 137;7310;7731;6543;8730;8532;7641;
;;137;1377;3456;378;2358;1467;
;;7173;6354;3087;8352;6174;6174;
iNumb:; 138;8310;8721;7443;9963;6642;7641;7641;
;;138;1278;3447;3699;2466;1467;1467;
;;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 139;9310;9711;8532;7641;
;;139;1179;2358;1467;
;;9171;8532;6174;6174;
iNumb:; 140;4100;8640;8721;7443;9963;6642;7641;7641;
;;14;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 141;4110;9963;6642;7641;7641;
;;114;3699;2466;1467;1467;
;;3996;6264;4176;6174;6174;
iNumb:; 142;4210;8640;8721;7443;9963;6642;7641;7641;
;;124;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 143;4310;7641;7641;
;;134;1467;1467;
;;4176;6174;6174;
iNumb:; 144;4410;6642;7641;7641;
;;144;2466;1467;1467;
;;4266;4176;6174;6174;
iNumb:; 145;5410;6552;9963;6642;7641;7641;
;;145;2556;3699;2466;1467;1467;
;;5265;3996;6264;4176;6174;6174;
iNumb:; 146;6410;6642;7641;7641;
;;146;2466;1467;1467;
;;6264;4176;6174;6174;
iNumb:; 147;7410;7632;6552;9963;6642;7641;7641;
;;147;2367;2556;3699;2466;1467;1467;
;;7263;5265;3996;6264;4176;6174;6174;
iNumb:; 148;8410;8622;6543;8730;8532;7641;
;;148;2268;3456;378;2358;1467;
;;8262;6354;3087;8352;6174;6174;
iNumb:; 149;9410;9621;8532;7641;
;;149;1269;2358;1467;
;;9261;8352;6174;6174;
iNumb:; 150;5100;8550;9972;7731;6543;8730;8532;7641;
;;15;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 151;5110;9954;5553;9981;8820;8532;7641;
;;115;4599;3555;1899;288;2358;1467;
;;4995;5355;1998;8082;8532;6174;6174;
iNumb:; 152;5210;8550;9972;7731;6543;8730;8532;7641;
;;125;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 153;5310;7551;9954;5553;9981;8820;8532;7641;
;;135;1557;4599;3555;1899;288;2358;1467;
;;5175;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 154;5410;6552;9963;6642;7641;7641;
;;145;2556;3699;2466;1467;1467;
;;5265;3996;6264;4176;6174;6174;
iNumb:; 155;5510;5553;9981;8820;8532;7641;
;;155;3555;1899;288;2358;1467;
;;5355;1998;8082;8532;6174;6174;
iNumb:; 156;6510;6543;8730;8532;7641;
;;156;3456;378;2358;1467;
;;6354;3087;8352;6174;6174;
iNumb:; 157;7510;7533;7641;7641;
;;157;3357;1467;1467;
;;7353;4176;6174;6174;
iNumb:; 158;8510;8532;7641;
;;158;2358;1467;
;;8352;6174;6174;
iNumb:; 159;9510;9531;8721;7443;9963;6642;7641;7641;
;;159;1359;1278;3447;3699;2466;1467;1467;
;;9351;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 160;6100;8640;8721;7443;9963;6642;7641;7641;
;;16;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 161;6110;9954;5553;9981;8820;8532;7641;
;;116;4599;3555;1899;288;2358;1467;
;;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 162;6210;8640;8721;7443;9963;6642;7641;7641;
;;126;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 163;6310;7641;
;;136;1467;
;;6174;6174;
iNumb:; 164;6410;6642;7641;7641;
;;146;2466;1467;1467;
;;6264;4176;6174;6174;
iNumb:; 165;6510;6543;8730;8532;7641;
;;156;3456;378;2358;1467;
;;6354;3087;8352;6174;6174;
iNumb:; 166;6610;6444;9981;8820;8532;7641;
;;166;4446;1899;288;2358;1467;
;;6444;1998;8082;8532;6174;6174;
iNumb:; 167;7610;7443;9963;6642;7641;7641;
;;167;3447;3699;2466;1467;1467;
;;7443;3996;6264;4176;6174;6174;
iNumb:; 168;8610;8442;9954;5553;9981;8820;8532;7641;
;;168;2448;4599;3555;1899;288;2358;1467;
;;8442;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 169;9610;9441;9972;7731;6543;8730;8532;7641;
;;169;1449;2799;1377;3456;378;2358;1467;
;;9441;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 170;7100;8730;8532;7641;
;;17;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 171;7110;9963;6642;7641;7641;
;;117;3699;2466;1467;1467;
;;6993;6264;4176;6174;6174;
iNumb:; 172;7210;8730;8532;7641;
;;127;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 173;7310;7731;6543;8730;8532;7641;
;;137;1377;3456;378;2358;1467;
;;7173;6354;3087;8352;6174;6174;
iNumb:; 174;7410;7632;6552;9963;6642;7641;7641;
;;147;2367;2556;3699;2466;1467;1467;
;;7263;5265;3996;6264;4176;6174;6174;
iNumb:; 175;7510;7533;7641;7641;
;;157;3357;1467;1467;
;;7353;4176;6174;6174;
iNumb:; 176;7610;7443;9963;6642;7641;7641;
;;167;3447;3699;2466;1467;1467;
;;7443;3996;6264;4176;6174;6174;
iNumb:; 177;7710;7533;7641;7641;
;;177;3357;1467;1467;
;;7533;4176;6174;6174;
iNumb:; 178;8710;8532;7641;
;;178;2358;1467;
;;8532;6174;6174;
iNumb:; 179;9710;9531;8721;7443;9963;6642;7641;7641;
;;179;1359;1278;3447;3699;2466;1467;1467;
;;9531;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 180;8100;8820;8532;7641;
;;18;288;2358;1467;
;;8082;8532;6174;6174;
iNumb:; 181;8110;9972;7731;6543;8730;8532;7641;
;;118;2799;1377;3456;378;2358;1467;
;;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 182;8210;8820;8532;7641;
;;128;288;2358;1467;
;;8082;8532;6174;6174;
iNumb:; 183;8310;8721;7443;9963;6642;7641;7641;
;;138;1278;3447;3699;2466;1467;1467;
;;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 184;8410;8622;6543;8730;8532;7641;
;;148;2268;3456;378;2358;1467;
;;8262;6354;3087;8352;6174;6174;
iNumb:; 185;8510;8532;7641;
;;158;2358;1467;
;;8352;6174;6174;
iNumb:; 186;8610;8442;9954;5553;9981;8820;8532;7641;
;;168;2448;4599;3555;1899;288;2358;1467;
;;8442;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 187;8710;8532;7641;
;;178;2358;1467;
;;8532;6174;6174;
iNumb:; 188;8810;8622;6543;8730;8532;7641;
;;188;2268;3456;378;2358;1467;
;;8622;6354;3087;8352;6174;6174;
iNumb:; 189;9810;9621;8532;7641;
;;189;1269;2358;1467;
;;9621;8352;6174;6174;
iNumb:; 190;9100;9810;9621;8532;7641;
;;19;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 191;9110;9981;8820;8532;7641;
;;119;1899;288;2358;1467;
;;8991;8082;8532;6174;6174;
iNumb:; 192;9210;9810;9621;8532;7641;
;;129;189;1269;2358;1467;
;;9081;9621;8352;6174;6174;
iNumb:; 193;9310;9711;8532;7641;
;;139;1179;2358;1467;
;;9171;8532;6174;6174;
iNumb:; 194;9410;9621;8532;7641;
;;149;1269;2358;1467;
;;9261;8352;6174;6174;
iNumb:; 195;9510;9531;8721;7443;9963;6642;7641;7641;
;;159;1359;1278;3447;3699;2466;1467;1467;
;;9351;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 196;9610;9441;9972;7731;6543;8730;8532;7641;
;;169;1449;2799;1377;3456;378;2358;1467;
;;9441;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 197;9710;9531;8721;7443;9963;6642;7641;7641;
;;179;1359;1278;3447;3699;2466;1467;1467;
;;9531;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 198;9810;9621;8532;7641;
;;189;1269;2358;1467;
;;9621;8352;6174;6174;
iNumb:; 199;9910;9711;8532;7641;
;;199;1179;2358;1467;
;;9711;8532;6174;6174;
iNumb:; 200;2000;9981;8820;8532;7641;
;;2;1899;288;2358;1467;
;;1998;8082;8532;6174;6174;
iNumb:; 201;2100;8820;8532;7641;
;;12;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 202;2200;8721;7443;9963;6642;7641;7641;
;;22;1278;3447;3699;2466;1467;1467;
;;2178;7443;3996;6264;4176;6174;6174;
iNumb:; 203;3200;7731;6543;8730;8532;7641;
;;23;1377;3456;378;2358;1467;
;;3177;6354;3087;8352;6174;6174;
iNumb:; 204;4200;7641;7641;
;;24;1467;1467;
;;4176;6174;6174;
iNumb:; 205;5200;7551;9954;5553;9981;8820;8532;7641;
;;25;1557;4599;3555;1899;288;2358;1467;
;;5175;5994;5355;1998;8082;8532;6174;6174;
iNumb:; 206;6200;7641;
;;26;1467;
;;6174;6174;
iNumb:; 207;7200;7731;6543;8730;8532;7641;
;;27;1377;3456;378;2358;1467;
;;7173;6354;3087;8352;6174;6174;
iNumb:; 208;8200;8721;7443;9963;6642;7641;7641;
;;28;1278;3447;3699;2466;1467;1467;
;;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 209;9200;9711;8532;7641;
;;29;1179;2358;1467;
;;9171;8532;6174;6174;
iNumb:; 210;2100;8820;8532;7641;
;;12;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 211;2110;9981;8820;8532;7641;
;;112;1899;288;2358;1467;
;;1998;8082;8532;6174;6174;
iNumb:; 212;2210;8820;8532;7641;
;;122;288;2358;1467;
;;2088;8532;6174;6174;
iNumb:; 213;3210;8730;8532;7641;
;;123;378;2358;1467;
;;3087;8352;6174;6174;
iNumb:; 214;4210;8640;8721;7443;9963;6642;7641;7641;
;;124;468;1278;3447;3699;2466;1467;1467;
;;4086;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 215;5210;8550;9972;7731;6543;8730;8532;7641;
;;125;558;2799;1377;3456;378;2358;1467;
;;5085;7992;7173;6354;3087;8352;6174;6174;
iNumb:; 216;6210;8640;8721;7443;9963;6642;7641;7641;
;;126;468;1278;3447;3699;2466;1467;1467;
;;6084;8172;7443;3996;6264;4176;6174;6174;
iNumb:; 217;7210;8730;8532;7641;
;;127;378;2358;1467;
;;7083;8352;6174;6174;
iNumb:; 218;8210;8820;8532;7641;
